roadmap_role,dev_type,node_id,topic_label,parent_topic,order_index,node_type,maps_to_esco_uri,maps_to_esco_label,source
blockchain,blockchain,twR3UdzUNSztjpwbAUT4F,Manticore,,94,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,XIgczUc3yKo6kw-_3gskC,MythX,,95,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,U4H62lVac8wIgxNJ3N3ga,Echidna,,96,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,fbESHQGYqxKRi-5DW8TY3,Management Platforms,,97,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,qox-x_q-Q7aWcNFWD7RkT,OpenZeppelin,Management Platforms,98,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,Fs9rcEh_f9fJ2tF-bkAUE,Version Control Systems,,99,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,gpS5CckcQZX3TMFQ2jtIL,Git,Version Control Systems,100,subtopic,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,tools for software configuration management,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,oSK3MRQD_4j1gGDORN7RO,Repo Hosting Services,,101,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,GOgeaQoRvqg-7mAfL_A8t,GitHub,Repo Hosting Services,102,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,CWqwv4asouS-dssAwIdxv,GitLab,Repo Hosting Services,103,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,TMPB62h9LGIA0pMmjfUun,Bitbucket,Repo Hosting Services,104,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,SXXvFtf_7Rx64cHSEWxMS,dApps - Decentralized Applications,,105,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,aATSuiqPG-yctr3ChEBa_,Applicability,,106,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,1AhombZUkZN6Ra5fysSpg,Defi,,107,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,RsoOgixZlyQU6h7nIaY9J,DAOs,,108,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,e4OHLOfa_AqEShpMQe6Dx,NFTs,,109,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,vTGSDThkDDHvCanNlgP07,Payments,,110,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,uMXcKCUoUN8-Hq_IOBRCp,Insurance,,111,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,dDPhMNPpl3rZh3EgXy13P,Node as a Service,,112,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,lOoubzXNILBk18jGsc-JX,Alchemy,,113,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,hJmNuEMHaMSM0QQlABFRS,Infura,,114,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,pJhR9OQo8YFQmAZXQbikJ,Moralis,,115,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,FGih8w9We52PHpBnnGO6H,Quicknode,,116,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,NK02dunI3i6C6z7krENCC,Supporting Languages,,117,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,fF06XiQV4CPEJnt_ESOvv,JavaScript,,118,subtopic,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,pVG7bGqVGCeSBlZxRNHJs,Python,,119,subtopic,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (computer programming),roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,jxlQ1ibcCv6ZlcEvobZ_G,Go,,120,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,YR-U2njkUrEMO0JxCU1PH,Frontend Frameworks,,121,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,0DUYS40_-BTpk2rLQ1a0e,React,,122,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,UY_vAsixTyocvo8zvAF4b,Angular,,123,subtopic,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146,Angular,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,Ke97bMHGfb-8hB_xSwMbk,Vue,,124,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,-7Bq2ktD0nt7of9liuCDL,Testing,,125,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,cW3_Ki9Bx7fYluDLKKKgl,Deployment,,126,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,XvVpnlYhT_yOsvjAvwZpr,Maintenance,,127,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,B6GGTUbzEaIz5yu32WrAq,Architecture,,128,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,PBTrg9ivOpw9uNTVisIpx,Security,,129,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,vZiDpX9pEB9gfueSKZiQL,Client Libraries,,130,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,i-ltfXPTCu3WaBo-xaN05,ethers.js,,131,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,jwuMeo9TwaQviGIMO13Jf,web3.js,,132,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,RFgetmTvKvpV2PG6Vfev7,Moralis,,133,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,CoYEwHNNmrQ0i0sSQTcB7,Client Nodes,,134,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,DBRaXtwvdq2UGE8rVCmI1,Geth,,135,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,Gnnp5qrFmuSVtaq31rvMX,Besu,,136,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,xtYwg0WAcE8Ea9VgC2RSc,Nethermind,,137,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,E4uuJZFZz-M1vlpZmdJTO,Substrate,,138,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,bTdRKEiIUmu1pnp8UbJK9,Building for Scale,,140,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,5T5c3SrFfMZLEKAzxJ-_S,State & Payment Channels,,141,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,ti6-LSK52dTCLVdxArp9q,Optimistic Rollups & Fraud Proofs,,142,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,PykoX4j5Q3eJWIpUoczjM,Zk Rollups & Zero Knowledge Proof,,143,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,chmxDwNVOefp98IbjEgNl,Validium,,144,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,dMesiPUPBegYQ7hgeMMJK,Plasma,,145,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,lSQA3CfQBugEBhAh2yxro,Sidechains,,146,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,9uz6LBQwYpOid61LrK5dl,Ethereum 2.0,,147,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,1bUD9-vFo-tsHiB1a06tO,On-Chain Scaling,Building for Scale,148,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,ecT4W5z8Vq9pXjnuhMdpl,Why it matters?,,158,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
blockchain,blockchain,zvUCR0KeigEi9beqFpwny,Storage,,159,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,rQArtuVKGVgLn_fw9yO3b,Client Side Development,,18,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,m1wX27XBWKXZcTMH2U1xp,Game Mathematics,,19,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,grRf-MmaXimDB4iODOV47,Linear Algebra,Game Mathematics,20,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,yLEyh5XJ3sl8eHD-PoSvJ,Vector,,21,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Kg6Mg9ieUUGXWX9Lai7B0,Matrix,Game Mathematics,22,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,XWxW2ZBw3LcQ4DRk4tgAG,Geometry,,23,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,XABzEU9owCx9-zw1id9xU,Linear Transformation,Game Mathematics,24,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,r5TcXQsU9s4NlAQIPvZ3U,Affine Space,Game Mathematics,25,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,SkCreb6g4i-OFtJWhRYqO,Affine Transformation,Game Mathematics,26,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,iIWEjpkNFBj4R5wQ0mcWY,Orientation,,27,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,zPs_LlDvkfxvvCrk5fXB2,Quaternion,,28,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,L0J2kvveJNsmN9ueXhqKf,Euler Angle,,29,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,YTkOF_33oL1ZkA-loc_DP,Curve,,30,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,nTiHZXRh2j3_FsBotmlGf,Spline,,31,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,m4AuHjEBnHS0wyATG-I1Z,Hermite,,32,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,DUEEm9sAaZqSI-W-PFZ8f,Bezier,,33,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,N9GoA3YvOaKwYjljj6NZv,Catmull-Rom,,34,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,5qfoD77wU4ETI7rUSy4Nc,Projection,,35,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,LEJymJ2EaAW5FM5LgKW38,Perspective,,36,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,d6C1qFv-Tad3AtMBDLI6r,Orthogonal,,37,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,UTBnrQiZ6Bf96yJYIUf3b,Game Physics,,38,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,0D7KQlF-9ylmILTBBVxot,Dynamics,,39,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,HWtU4q-YPXxSi64t43VNF,Center of Mass,,40,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,6E2mkXuAzoYnrT1SEIA16,Moment of Inertia,,41,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,ejZMnxZ0QrN-jBqo9Vrj8,Acceleration,,42,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,m2_wUW2VHMCXHnn5B91qr,Joints,,43,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,qduFRhmrzJ2sn0g7L-tza,Force,,44,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,egOcxFTQP7vPIGrxcieuk,Restitution,,45,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Y7HYY5eq7OG42V9yQz0Q1,Angular Velocity,,46,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,WzcmdW_fKHv3gwdBnvI0_,Buoyancy,,47,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Z_U6abGV_wVkTGZ2LVkFK,Linear Velocity,,48,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Hz9R4YGYtD0jAur8rYist,Friction,,49,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,AdOfOJtLtNgDwuABb6orE,Collision Detection,,50,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,SuemqQuiePab0Qpm2EGy9,Narrow Phase,,51,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,AKd2UpITqBZV7cZszSRps,Broad Phase,,52,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,YLusnwCba7BIdKOYUoY6F,Convexity,,53,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,pG_V12qhS4HevoP_KHTvh,Convex,,54,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,jslk7Gy58VspO1uXGDgBp,Concave,,55,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,jixffcPBELkhoG0e7Te8g,Convex Hull,,56,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,bgP9NpD0DJGqN4VCt65xP,Convex Decomposition,,57,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,vmRYaXNVCe0N73xG8bsEK,Intersection,,58,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,kSMz7mZ243qMKtT_YD3AD,SAT,,59,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,lwd3Gz9bJEKCIwhXD6m-v,GJK,,60,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,vWLKYK2KUzV1fO-vQunzW,EPA,,61,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,PLR_4yoRifoTzkOR4c7ym,Bounding Volume,,62,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,aTeYGd4JlPr5txNPyBezn,AABB,,63,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,7nGtvbxoEAheiF4IPMfPf,OBB,,64,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,9Fk3XSINBr2NNdbMtwsIK,Spatial Partitioning,,65,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,STdvFYM9V0a36IkPXjvrB,Sort & Sweep,,66,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,FCc5xwb_G3VsDRXOcg3hV,BVH,,67,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,XHFV4d6Ab4kWQ3-XcZTyT,DBVT,,68,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,1yK8TH4Pn7Ag8VQoug54i,CCD,,69,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,fv5tivGad2P9GRZOodfn2,Game Engine,,70,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,7OffO2mBmfBKqPBTZ9ngI,Godot,Game Engine,71,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,a6H-cZtp3A_fB8jnfMxBR,Unreal Engine,Game Engine,72,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,CeAUEN233L4IoFSZtIvvl,Native,Game Engine,73,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,rNeOti8DDyWTMP9FB9kJ_,Unity 3D,Game Engine,74,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,4YgbrXLXf5mfaL2tlYkzk,Programming Languages,,75,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,jsq0UXnIIC0Z_nbK2w48f,C/C++,Programming Languages,76,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Ph3ZqmSnwwzUBUC-6dgf-,C#,,77,subtopic,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,AaRZiItRcn8fYb5R62vfT,GDScript,,78,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,ts9pWxUimvFqfNJYCmNNw,Rust,,79,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,AJp_QRLgSG5ETXDIjUjmm,Python,,80,subtopic,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (computer programming),roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,lIb5MeDoqVj6HycveOgTS,Computer Graphics,,81,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,JW5c_0JEtO-OiBoXUia6A,Ray Tracing,Computer Graphics,82,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,vYNj9nzu90e9xlrzHULnP,Rasterization,Computer Graphics,83,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,shSRnMf4NONuZ3TGPAoQc,Graphics Pipeline,Computer Graphics,84,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,rmtxybcavWV6A53R4ZWgc,Sampling,Computer Graphics,85,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,qIrePusMuvcUva9LMDmDx,Shader,Computer Graphics,86,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,WVgozaQPFbYthZLWMbNUg,Rendering Equation,,87,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,eI2jym4AAz3ani-lreSKE,Reflection,,88,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,0g1z5G2dsF4PTIfFAG984,Diffuse,,89,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,odfZWKtPbb-lC35oeTCNV,Specular,,90,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,THMmnx8p_P0X-dSPoHvst,Mapping,,91,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,iBZ1JsEWI0xuLgUvfWfl-,Texture,,92,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,r4UkMd5QURbvJ3Jlr_H9H,Bump,,93,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,YGeGleEN203nokiZIYJN8,Parallax,,94,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,9cBOfj58I4hBlxlQIyV9g,Horizon,,95,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,1RdyzTI_TXqmct2bIbNh9,Computer Animation,,96,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,WK6fLWJq9Vh2ySVrSqd-U,Color,,97,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,1S1qPogijW2SQCiF7KLZe,Visual Perception,,98,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,RgC9TOc0wbr2QSuvrpIDV,Tone Reproduction,,99,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,DDN3mn0LTueBhjRzXFcbU,Lighting and Shadow,,102,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,ygtru6fqQ3gpFZRN_I8rP,Shadow Map,,103,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Wq8siopWTD7sylNi0575X,2D,,104,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,cv1-AwewuqJsZDBI3h84G,Cube,,105,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Lu38SfZ38y89BffLRMmGk,Cascaded,,106,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,VLrcBE1vb6N5fw5YESCge,Light Source,,107,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,foD8K7V0yIxgeXwl687Bv,Directional,,108,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,aNhyXWW2b7yKTv8y14zk9,Point,,109,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,FetbhcK1RDt4izZ6NEUEP,Spot,,110,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,sC3omOmL2DOyTSvET5cDa,Infinite,,111,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,OcxesFnB5wO6VXrHYnhz-,Visibility and Occlusion,,112,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,MlLYqO_8JDNOwKRvaM-bf,Occluder,,113,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,1gdDeUPBRco10LpOxug4k,Culling,,114,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,xP_VDMu1z9jiVnZaBFKJQ,Clipping,,115,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,2ocwC0P1-ZFmjA9EmA1lV,Fog,,116,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,UcLGWYu41Ok2NYdLNIY5C,Frustum,,117,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,_1LkU258hzizSIgXipE0b,Light,,118,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,lqfW8hkuN3vWtacrqBBtI,Shadow,,119,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,-r15srXTBLnUGokpXKclH,Polygon,,120,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,GHfLMtgmc36OCvjQvW_Su,Polyhedron,,121,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,AEAVc8Ih4fctSGGVJG0Np,Stencil Shadow,,122,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Kx7O7RLp7aPGtOvK8e314,Graphics API,,124,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,bgWFV09AtDv1yJS5t0EaB,DirectX,,125,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,ffa5-YxRhE3zhWg7KXQ4r,OpenGL,,126,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,CeydBMwckqKll-2AgOlyd,WebGL,,127,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,wYUDJb-q1rtM4w2QV3Wr1,HLSL,,128,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,j8mWMFMQCEIPUzegDDsm1,GLSL,,129,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,EVOiWAeZsIvjLTt3EYu-6,OpenGL ES,,130,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,oEznLciLxZJaulMlBGgg4,Metal,,131,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,yPfhJSTFS7a72UcqF1ROK,Vulkan,,132,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,DvV32n3NoXNEej8Fsqqs2,SPIR-V,,133,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Hpf_CPmLpCSP8Qo07Kq1X,Game AI,,134,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Ky-95ipdgyPZGAIdqwMCk,Decision Making,Game AI,135,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,rwGivalwv2ozdSlVMSc4U,Decision Tree,,136,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,aJa_2xkZuSjQ5bt6Kj5oe,State Machine,,137,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,ztoW8fBY73Es624A_tjd7,Behavior Tree,,138,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,4ZCVUpYrCT14d_JULulLe,Fuzzy Logic,,139,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,c6j-30p84vk3MZEF1R2hN,Markov System,,140,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Cuc0xvCAkVyUtwOxO_Uua,Goal Oriented Behavior,,141,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,mUyzX-DXnIKDl-r9o8d38,Movement,,142,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,eoK70YRCz73GmzbNhh5kg,Board Game,,143,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,oOjGqicW3eqRwWyIwJdBA,Minimax,,144,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,KYCi4d475zZfNwlj6HZVD,AB Pruning,,145,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,QD9TfZn3yhGPVwiyJ6d0V,MCTS,,146,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
game-developer,game,Hpk8eOaOepERMmOvUgkxa,Game AI,,147,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
